2023-11-13 15:38:38,139 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-13 15:39:00,824 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-13 15:39:17,963 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-13 15:39:28,718 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-11-13 15:39:28,796 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-13 15:40:20,961 INFO  SwAddin.cs: 294 - Assembly export called for file 装配体2.SLDASM
2023-11-13 15:40:20,961 INFO  SwAddin.cs: 299 - Save is required
2023-11-13 15:40:20,961 INFO  SwAddin.cs: 313 - Saving assembly
2023-11-13 15:40:21,556 INFO  SwAddin.cs: 316 - Opening property manager
2023-11-13 15:40:21,557 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配体2.SLDASM
2023-11-13 15:40:21,557 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 装配体2.SLDASM
2023-11-13 15:40:21,557 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in 装配体2.SLDASM
2023-11-13 15:40:21,557 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-13 15:40:21,558 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-11-13 15:40:21,558 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Mount-1
2023-11-13 15:40:21,558 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Mount-1
2023-11-13 15:40:21,558 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Mount-1
2023-11-13 15:40:21,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tip_Verowhite-1
2023-11-13 15:40:21,559 INFO  ExportHelperExtension.cs: 1136 - Found 162 in Tip_Verowhite-1
2023-11-13 15:40:21,560 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Tip_Verowhite-1
2023-11-13 15:40:21,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Soft_Agilus-1
2023-11-13 15:40:21,560 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Soft_Agilus-1
2023-11-13 15:40:21,561 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Soft_Agilus-1
2023-11-13 15:40:21,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rigid_Verowhite-1
2023-11-13 15:40:21,561 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Rigid_Verowhite-1
2023-11-13 15:40:21,561 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rigid_Verowhite-1
2023-11-13 15:40:21,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配体2.SLDASM
2023-11-13 15:40:21,562 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 装配体2.SLDASM
2023-11-13 15:40:21,562 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配体2.SLDASM
2023-11-13 15:40:21,562 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-13 15:40:21,562 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
